essayid,chars,words,commas,apostrophes,punctuations,avg_word_length,sentences,questions,avg_word_sentence,POS,POS/total_words,prompt_words,prompt_words/total_words,synonym_words,synonym_words/total_words,unstemmed,stemmed,score
1593,2463,482,24,2,0,5.109958506,17,0,28.35294118,478.32635980000003,0.99237834,256,0.5311203320000001,149,0.30912863100000004,464,442,3
516,1551,330,4,15,1,4.7,19,2,17.36842105,324.6584362,0.983813443,153,0.46363636399999997,80,0.24242424199999998,406,402,2
1487,1919,416,29,8,4,4.612980769,18,0,23.11111111,412.32041969999995,0.991154855,170,0.408653846,80,0.192307692,467,459,4
1684,2095,417,4,7,1,5.023980815,24,1,17.375,414.9903614,0.9951807229999999,194,0.46522781799999996,115,0.275779376,503,483,3
1403,2427,498,15,12,0,4.873493976000001,28,0,17.78571429,488.99590159999997,0.9819194809999999,238,0.47791164700000005,149,0.299196787,526,503,3
464,1830,385,22,2,0,4.753246753,22,1,17.5,380.31933510000005,0.9878424290000001,188,0.48831168799999997,99,0.257142857,441,414,4
1642,2361,475,12,6,10,4.970526316,21,0,22.61904762,471.9915254,0.993666369,227,0.477894737,110,0.23157894699999998,491,475,4
786,2066,436,1,3,0,4.73853211,24,0,18.16666667,433.3210445,0.9938556070000001,199,0.456422018,147,0.33715596299999995,472,462,3
888,1258,268,18,4,0,4.694029851,11,0,24.36363636,265.99245279999997,0.992509152,143,0.53358209,98,0.365671642,307,290,4
1294,2908,580,37,4,0,5.013793103,21,1,27.61904762,576.3206458999999,0.9936562859999999,292,0.503448276,130,0.224137931,620,585,4
1353,1100,222,8,4,0,4.954954955,11,0,20.18181818,220.3181818,0.992424242,110,0.495495495,60,0.27027027,282,280,3
1120,1326,255,1,3,0,5.2,9,0,28.33333333,253.66402119999998,0.994760867,117,0.458823529,60,0.235294118,311,302,3
15,1959,394,13,2,0,4.9720812180000005,17,3,23.17647059,386.6597582,0.981369945,178,0.45177665,109,0.27664974600000003,506,490,3
1764,2638,536,7,2,1,4.921641791,33,0,16.24242424,522.3269475999999,0.974490574,228,0.425373134,131,0.244402985,574,551,4
283,3178,650,36,10,0,4.889230769,27,3,24.07407407,645.6532922,0.993312757,310,0.47692307700000003,162,0.249230769,649,637,4
142,2330,456,8,15,0,5.1096491230000005,23,1,19.82608696,449.98669620000004,0.98681293,209,0.45833333299999995,100,0.219298246,509,481,3
32,964,195,10,6,0,4.943589744,7,0,27.85714286,193.3160622,0.991364421,87,0.446153846,44,0.22564102600000002,238,235,3
1284,2020,390,5,6,0,5.179487179,31,0,12.58064516,385.3092784,0.9879725090000001,206,0.528205128,108,0.276923077,440,427,4
1611,1642,336,7,4,0,4.8869047619999995,16,0,21.0,333.3293173,0.9920515390000001,144,0.428571429,97,0.28869047600000003,371,358,4
390,2083,422,9,12,0,4.936018957,24,0,17.58333333,418.3206046,0.9912810540000001,202,0.478672986,125,0.296208531,482,469,4
158,2254,463,18,2,1,4.86825054,20,3,23.15,460.32608700000003,0.99422481,249,0.537796976,121,0.261339093,434,416,4
1599,4878,1018,50,30,4,4.791748527,35,2,29.08571429,1014.3261150000001,0.996391076,492,0.483300589,286,0.28094302600000004,750,750,5
1653,1810,367,21,4,0,4.931880109,13,0,28.23076923,366.3296804,0.9981735159999999,189,0.514986376,108,0.294277929,409,407,3
222,3162,624,10,6,1,5.067307692,20,2,31.2,620.9935588,0.995181985,266,0.426282051,162,0.259615385,697,674,4
71,1767,341,10,5,0,5.181818182,17,1,20.05882353,337.647001,0.990167158,204,0.5982404689999999,101,0.29618768300000003,352,339,4
276,2921,588,37,18,2,4.967687075,17,5,34.58823529,579.989673,0.986376995,283,0.48129251700000003,138,0.234693878,653,643,5
1163,3535,677,30,18,0,5.221565731,26,2,26.03846154,672.9881481000001,0.994074074,294,0.43426883299999997,175,0.258493353,750,725,5
763,443,88,0,4,0,5.034090909,3,0,29.33333333,87.65891473,0.9961240309999999,41,0.465909091,27,0.306818182,122,121,2
839,780,172,4,2,0,4.534883721,14,0,12.28571429,169.3019608,0.984313725,77,0.447674419,50,0.29069767399999996,219,215,3
749,1478,323,7,13,1,4.575851393,18,1,17.94444444,317.6582545,0.983462088,157,0.486068111,85,0.263157895,366,356,3
248,1819,364,1,6,0,4.997252747,17,0,21.41176471,361.3240997,0.9926486259999999,153,0.42032967,101,0.27747252699999997,437,425,4
1401,3423,667,17,13,0,5.131934033,25,1,26.68,663.6596386,0.9949919620000001,274,0.410794603,168,0.251874063,744,718,4
187,1440,298,11,3,0,4.832214765,13,1,22.92307692,296.3220721,0.9943693690000001,147,0.493288591,91,0.305369128,355,346,4
1738,743,166,1,2,0,4.475903614,4,1,41.5,163.6503067,0.9858452209999999,75,0.451807229,41,0.24698795199999998,208,203,2
1745,3446,677,32,2,0,5.090103397,23,0,29.43478261,674.6627102000001,0.9965475779999999,347,0.512555391,191,0.28212703100000003,685,670,4
1295,1268,270,15,4,0,4.696296296,12,0,22.5,268.99253730000004,0.996268657,121,0.44814814799999997,77,0.285185185,303,300,3
1620,1249,252,11,14,1,4.9563492060000005,9,3,28.0,250.32,0.9933333329999999,100,0.396825397,48,0.19047619,329,321,4
1656,4261,836,32,8,1,5.096889952,31,0,26.96774194,830.9927885,0.994010513,398,0.476076555,210,0.251196172,750,750,4
1603,2396,504,28,15,0,4.753968254,24,0,21.0,499.988024,0.99203973,240,0.47619047600000003,121,0.240079365,531,504,4
12,2709,534,14,7,2,5.0730337080000005,27,0,19.77777778,532.3270677,0.996867168,222,0.415730337,118,0.220973783,633,619,5
1366,3147,643,22,19,3,4.894245723,27,7,23.81481481,638.65625,0.993244557,305,0.474339036,160,0.24883359300000002,614,585,4
1744,1012,210,12,6,0,4.819047619,9,0,23.33333333,206.9806763,0.985622268,103,0.49047619,59,0.28095238100000003,269,267,2
1274,2682,542,22,18,4,4.948339483,18,3,30.11111111,538.9888889,0.9944444440000001,236,0.43542435399999996,105,0.193726937,580,562,4
1286,1015,215,0,3,0,4.720930233,2,0,107.5,213.327044,0.992218809,75,0.348837209,78,0.36279069799999997,271,269,2
1273,1699,351,17,6,1,4.84045584,18,3,19.5,348.9885387,0.994269341,182,0.518518519,92,0.262108262,384,369,4
1707,4365,917,49,45,0,4.760087241,41,1,22.36585366,912.9934354000001,0.995630791,414,0.45147219200000005,199,0.217011996,750,750,4
554,1507,288,17,2,2,5.2326388889999995,11,0,26.18181818,286.0,0.993055556,184,0.638888889,100,0.347222222,298,289,3
539,556,112,4,7,0,4.964285714,5,2,22.4,109.66049380000001,0.979111552,59,0.526785714,32,0.28571428600000004,142,139,2
947,3100,659,29,11,0,4.704097117,35,4,18.82857143,655.3221715,0.994419077,270,0.40971168399999996,121,0.18361153300000002,729,705,5
1665,1277,265,26,2,0,4.818867925,18,0,14.72222222,261.3205619,0.986115328,148,0.558490566,61,0.23018867899999998,286,278,3
1280,967,215,6,5,0,4.497674419,5,0,43.0,211.6634921,0.9844813579999999,90,0.418604651,73,0.339534884,262,257,2
1534,1344,259,13,3,0,5.1891891889999995,9,2,28.77777778,255.984375,0.98835666,138,0.5328185329999999,65,0.250965251,355,352,4
1278,2324,492,0,2,0,4.723577236000001,16,0,30.75,487.3224044,0.990492692,228,0.463414634,163,0.331300813,519,491,3
1454,1183,238,17,5,0,4.970588235,11,0,21.63636364,234.99145299999998,0.9873590459999999,134,0.56302521,62,0.260504202,279,276,3
265,3504,701,23,13,2,4.998573466,20,5,35.05,697.3228422000001,0.994754411,314,0.447931526,189,0.269614836,750,750,4
923,1915,378,26,3,2,5.066137566,11,1,34.36363636,377.3297872,0.99822695,168,0.444444444,87,0.23015873,450,444,3
724,1503,290,0,5,0,5.1827586210000005,12,0,24.16666667,288.32175930000005,0.994212963,108,0.372413793,66,0.22758620699999998,373,361,3
812,1334,271,7,9,0,4.922509225,7,0,38.71428571,269.9925651,0.996282528,115,0.424354244,80,0.295202952,345,339,3
599,2156,425,20,9,0,5.0729411760000005,18,0,23.61111111,422.65563439999994,0.994483846,196,0.46117647100000003,105,0.24705882399999998,490,475,4
698,3120,594,19,6,0,5.252525253,28,0,21.21428571,589.9864865000001,0.993243243,273,0.45959596,146,0.24579124600000002,700,665,4
405,2602,497,9,11,0,5.235412475,22,0,22.59090909,491.3184584,0.9885683270000001,218,0.438631791,87,0.175050302,615,604,5
1492,1549,328,2,3,0,4.7225609760000005,15,0,21.86666667,325.9877301,0.9938650309999999,167,0.509146341,111,0.338414634,385,374,3
805,2422,495,9,13,0,4.892929293,15,6,33.0,490.6531165,0.991218417,230,0.464646465,130,0.262626263,602,585,4
78,1887,358,19,4,0,5.270949721,15,0,23.86666667,354.9831461,0.9915730340000001,162,0.452513966,96,0.268156425,446,436,3
1133,3674,725,9,17,3,5.067586207,24,5,30.20833333,717.6546296,0.989868455,341,0.470344828,206,0.284137931,750,750,4
1044,2850,525,41,4,1,5.428571429,22,1,23.86363636,521.6539197,0.993626514,285,0.542857143,136,0.259047619,551,535,4
793,2139,433,16,15,0,4.9399538110000005,26,0,16.65384615,429.65581399999996,0.992276707,218,0.5034642029999999,119,0.27482679,473,451,4
1230,3977,700,31,13,0,5.6814285710000005,28,0,25.0,696.3228271,0.994746896,274,0.391428571,119,0.17,750,750,5
1333,1214,246,10,2,0,4.93495935,14,0,17.57142857,240.65555559999999,0.978274616,119,0.483739837,71,0.288617886,298,297,3
160,1858,373,18,8,0,4.981233243999999,17,0,21.94117647,370.3189578,0.992812219,191,0.5120643429999999,102,0.273458445,432,418,4
1369,942,192,16,4,0,4.90625,10,0,19.2,189.9789474,0.989473684,85,0.44270833299999995,38,0.197916667,246,235,3
1209,1519,306,8,4,1,4.964052288,8,0,38.25,298.3221477,0.9749089790000001,147,0.48039215700000004,93,0.303921569,369,359,3
1711,2108,432,14,20,0,4.87962963,17,0,25.41176471,429.9906977,0.995348837,190,0.439814815,123,0.28472222199999997,476,458,4
1663,831,173,2,2,0,4.803468208,10,0,17.3,170.6509804,0.986421852,96,0.554913295,62,0.358381503,223,221,3
919,1623,344,3,2,0,4.718023256,16,1,21.5,341.9883041,0.994152047,180,0.523255814,113,0.328488372,378,372,4
1631,2310,442,21,15,3,5.2262443439999995,20,1,22.1,439.6605923,0.9947072220000001,215,0.486425339,97,0.21945701399999998,524,505,4
269,2879,588,10,9,0,4.896258503,25,2,23.52,582.6552511,0.9909102909999999,296,0.503401361,156,0.265306122,670,644,4
1444,2029,401,17,13,0,5.059850374,15,2,26.73333333,398.3249581,0.993329073,179,0.44638404,92,0.22942643399999998,473,459,4
1626,2324,453,17,7,0,5.130242826,22,1,20.59090909,447.32587620000004,0.98747434,202,0.445916115,87,0.19205298,501,493,4
666,1724,360,13,5,0,4.788888889,22,0,16.36363636,356.6535948,0.99070443,190,0.5277777779999999,92,0.255555556,383,368,4
600,2020,421,15,11,0,4.798099762,24,1,17.54166667,416.9904077,0.990476028,201,0.477434679,127,0.301662708,469,455,4
1137,475,109,6,2,0,4.357798165,7,0,15.57142857,102.64052290000001,0.9416561729999999,46,0.42201834899999996,24,0.220183486,156,152,2
1447,2620,533,16,5,1,4.915572233,25,1,21.32,528.3157563999999,0.9912115509999999,250,0.469043152,126,0.236397749,633,613,4
1375,389,85,0,2,0,4.576470588,1,0,85.0,83.0,0.976470588,42,0.49411764700000005,24,0.282352941,117,118,2
604,935,180,0,2,0,5.194444444,5,1,36.0,177.32575759999997,0.985143098,52,0.288888889,50,0.27777777800000003,264,260,3
1442,3316,593,26,9,0,5.591905565,31,2,19.12903226,588.6587436000001,0.9926791629999999,286,0.48229342299999994,138,0.232715008,699,680,5
1654,3850,767,31,8,1,5.019556714,30,17,25.56666667,761.9869281,0.993464052,350,0.45632333799999997,170,0.221642764,750,750,6
1615,1653,331,9,2,1,4.993957704,9,0,36.77777778,325.6646091,0.9838809940000001,174,0.525679758,110,0.33232628399999997,387,369,3
205,1882,369,14,4,0,5.1002710030000005,15,3,24.6,360.65925930000003,0.977396367,158,0.428184282,87,0.23577235800000002,457,441,3
168,1128,235,0,13,0,4.8,9,2,26.11111111,232.3189655,0.988591343,123,0.523404255,68,0.289361702,235,227,3
996,1553,696,1,2,1,2.231321839,642,0,1.08411215,695.0,0.9985632179999999,669,0.9612068970000001,19,0.027298851000000002,83,84,2
1573,1678,364,15,6,7,4.60989011,17,1,21.41176471,352.3126177,0.967891807,151,0.414835165,58,0.159340659,399,391,3
1119,1774,375,4,19,1,4.7306666669999995,18,1,20.83333333,373.3297491,0.995545998,154,0.41066666700000004,104,0.277333333,412,405,2
122,1970,418,24,17,0,4.71291866,16,0,26.125,417.3301282,0.998397436,205,0.49043062200000004,134,0.320574163,376,361,3
1659,1474,304,16,2,2,4.848684211,12,0,25.33333333,300.3222222,0.9879020470000001,140,0.460526316,77,0.25328947399999996,381,375,3
1443,2301,467,4,7,0,4.927194861,24,1,19.45833333,463.9870968,0.993548387,212,0.45396145600000004,122,0.26124197,535,520,4
1244,3726,776,31,17,0,4.801546392,30,4,25.86666667,768.9844760999999,0.990959376,398,0.5128865979999999,220,0.283505155,750,750,4
768,3078,618,7,10,0,4.980582524,28,1,22.07142857,614.6558442,0.994588745,254,0.411003236,146,0.236245955,723,703,4
1691,3304,678,27,13,0,4.873156342,27,4,25.11111111,674.3224852000001,0.994575937,358,0.528023599,238,0.351032448,630,600,4
239,3605,705,41,7,0,5.113475177,27,1,26.11111111,697.9800852999999,0.990042674,346,0.49078014200000003,180,0.25531914899999997,750,750,4
1680,925,189,4,2,0,4.894179894,14,0,13.5,186.32612609999998,0.985852519,86,0.455026455,60,0.317460317,239,229,3
285,3103,624,17,8,0,4.97275641,25,8,24.96,620.9903537,0.995176849,325,0.520833333,156,0.25,706,687,4
628,2017,422,18,3,0,4.779620853,22,0,19.18181818,418.655529,0.9920747129999999,192,0.45497630299999997,104,0.246445498,479,471,4
1736,950,202,4,5,0,4.702970297,9,2,22.44444444,200.6533333,0.9933333329999999,80,0.396039604,50,0.247524752,261,254,3
961,2351,469,7,2,0,5.012793177,20,2,23.45,465.32616490000004,0.992166663,211,0.44989339,149,0.317697228,529,512,4
809,1576,324,0,8,0,4.864197531,13,0,24.92307692,319.9875,0.9876157409999999,144,0.444444444,94,0.290123457,397,389,3
591,2239,443,24,11,0,5.054176072,24,0,18.45833333,441.6606198,0.996976568,196,0.44243792299999996,113,0.25507900699999997,525,507,3
1405,892,171,0,2,0,5.216374269,8,0,21.375,168.98809519999998,0.988234475,77,0.450292398,43,0.251461988,247,242,3
860,1190,242,8,7,0,4.917355372,9,0,26.88888889,240.65555559999999,0.9944444440000001,121,0.5,77,0.318181818,302,295,3
1533,2807,538,7,10,1,5.217472119,24,3,22.41666667,534.6542289,0.993781095,259,0.481412639,141,0.262081784,598,579,5
772,2284,421,25,3,1,5.4251781470000005,18,2,23.38888889,418.9904535,0.99522673,205,0.486935867,110,0.26128266,502,481,4
69,1687,318,7,7,0,5.305031447,14,0,22.71428571,316.3227848,0.994725738,119,0.374213836,68,0.213836478,414,410,3
780,1346,271,7,2,0,4.9667896680000005,13,3,20.84615385,268.6567164,0.991353197,121,0.446494465,68,0.25092250899999996,333,324,3
354,1267,250,12,2,1,5.0680000000000005,11,2,22.72727273,247.9919028,0.991967611,143,0.5720000000000001,75,0.3,284,282,3
1094,3024,603,17,6,1,5.0149253730000005,29,4,20.79310345,598.6522463,0.992789795,311,0.5157545610000001,163,0.270315091,681,655,4
252,590,125,2,2,0,4.72,3,0,41.66666667,123.6612022,0.9892896170000001,66,0.528,34,0.272,173,174,2
224,3045,622,20,6,1,4.8954983919999995,37,0,16.81081081,612.6365591,0.9849462370000001,329,0.528938907,170,0.27331189699999997,659,637,5
190,1732,356,22,11,1,4.865168539,17,1,20.94117647,352.98866860000004,0.991541204,176,0.49438202200000003,100,0.280898876,444,435,4
861,1700,369,13,10,0,4.60704607,17,2,21.70588235,364.97820160000003,0.9891008170000001,206,0.558265583,112,0.303523035,406,398,3
181,916,194,3,4,0,4.721649485,8,1,24.25,192.65277780000002,0.993055556,90,0.463917526,51,0.262886598,245,240,1
403,1676,348,15,11,0,4.816091954,14,0,24.85714286,344.64739879999996,0.990366089,182,0.522988506,99,0.284482759,354,350,3
1618,1126,239,13,9,0,4.711297071000001,17,0,14.05882353,238.32770750000003,0.99718706,97,0.405857741,53,0.22175732199999998,301,296,3
1247,3660,793,26,25,0,4.615384615,26,1,30.5,786.9898606,0.99242101,379,0.47793190399999996,225,0.283732661,728,684,3
540,2114,409,7,18,0,5.168704156,18,0,22.72222222,407.6601147,0.996723997,156,0.38141809299999996,113,0.276283619,474,461,4
555,1767,333,4,2,0,5.306306306000001,13,1,25.61538462,328.65248230000003,0.986944391,148,0.444444444,75,0.225225225,436,424,4
686,2176,416,14,3,1,5.230769231,21,0,19.80952381,414.3301049,0.9959858290000001,197,0.47355769200000003,106,0.254807692,497,485,4
976,2383,502,27,24,1,4.747011952,25,4,20.08,499.99199999999996,0.996,219,0.43625498,109,0.217131474,546,533,4
1145,2301,465,41,6,0,4.9483870969999995,28,0,16.60714286,459.9869848,0.9892193220000001,275,0.591397849,123,0.264516129,491,466,4
103,1787,373,13,19,0,4.790884718,16,1,23.3125,367.9837398,0.986551581,146,0.391420912,95,0.254691689,445,436,4
401,2254,457,19,9,1,4.932166302,24,0,19.04166667,454.66079299999996,0.994881385,210,0.45951859999999994,99,0.216630197,490,457,1
135,1458,287,1,5,0,5.080139373,15,0,19.13333333,285.99298250000004,0.996491228,129,0.44947735200000005,65,0.22648083600000002,351,345,3
799,2159,418,7,20,0,5.16507177,21,0,19.904761899999997,414.9903614,0.992799908,155,0.37081339700000004,97,0.23205741600000002,505,496,4
351,918,192,1,2,0,4.78125,9,0,21.33333333,187.9893048,0.979110963,79,0.41145833299999995,62,0.322916667,257,253,3
88,389,78,4,2,0,4.987179487,1,0,78.0,75.65765766,0.96996997,40,0.512820513,22,0.282051282,106,106,1
1043,2212,458,26,18,0,4.829694323,14,2,32.71428571,454.9868421,0.9934210529999999,240,0.5240174670000001,130,0.283842795,404,384,4
1792,2274,452,12,9,1,5.030973451,20,5,22.6,447.3170007,0.989639382,218,0.482300885,128,0.283185841,512,501,5
293,3544,727,28,37,0,4.8748280610000005,18,1,40.38888889,722.9917127,0.994486537,274,0.37689133399999997,221,0.303988996,711,679,4
292,2451,494,15,3,0,4.961538462,22,0,22.45454545,488.6449864,0.989159892,229,0.463562753,135,0.273279352,495,482,3
735,2762,560,26,8,0,4.932142857,36,3,15.55555556,553.6546547,0.988669026,290,0.517857143,165,0.294642857,592,573,4
473,1785,354,14,4,0,5.042372881,20,1,17.7,351.98863639999996,0.994318182,173,0.488700565,77,0.21751412399999998,402,393,4
1368,1313,276,25,5,1,4.7572463769999995,9,1,30.66666667,275.6642336,0.998783455,147,0.532608696,67,0.242753623,319,314,3
1589,2559,486,34,6,0,5.265432099,25,0,19.44,481.98347110000003,0.9917355370000001,246,0.50617284,84,0.172839506,547,534,5
596,1830,344,12,11,0,5.319767442,18,1,19.11111111,342.3294233,0.995143672,149,0.433139535,71,0.20639534899999998,445,433,4
225,2106,409,11,3,0,5.149144253999999,27,0,15.14814815,405.9901478,0.992640948,196,0.47921760399999996,95,0.23227383899999998,440,420,4
574,1859,378,11,6,0,4.917989418,16,3,23.625,374.9893333,0.9920352729999999,169,0.44708994700000004,84,0.222222222,459,445,3
1253,762,167,2,2,0,4.562874251,8,0,20.875,163.97560980000003,0.981889879,65,0.38922155700000005,49,0.293413174,229,229,2
289,1817,386,19,15,0,4.707253886,17,0,22.70588235,383.32463010000004,0.99306899,185,0.479274611,97,0.251295337,406,388,3
348,1672,345,7,2,0,4.846376812,14,2,24.64285714,341.9883041,0.991270447,164,0.475362319,96,0.27826087,428,416,3
392,2687,549,10,6,1,4.89435337,31,1,17.70967742,544.3235473999999,0.991481871,268,0.488160291,170,0.30965391600000003,657,639,4
233,1590,324,6,2,0,4.907407407,13,2,24.92307692,315.9810726,0.975250224,153,0.472222222,77,0.237654321,431,415,3
1138,1900,358,9,3,2,5.30726257,17,0,21.05882353,353.3238905,0.986938242,167,0.466480447,80,0.223463687,446,432,4
273,1503,311,7,2,0,4.832797428,9,5,34.55555556,304.6513661,0.9795863859999999,170,0.5466237939999999,98,0.31511254,361,343,3
241,4069,785,54,20,2,5.18343949,36,1,21.80555556,781.6581524000001,0.9957428690000001,408,0.5197452229999999,175,0.22292993600000002,707,667,4
1638,2481,512,32,11,0,4.845703125,24,0,21.33333333,508.996063,0.994132936,231,0.451171875,119,0.232421875,548,531,4
206,2163,415,11,7,0,5.212048193,18,0,23.05555556,412.66504460000004,0.9943736009999999,193,0.46506024100000004,95,0.22891566300000002,477,455,3
453,1728,335,2,2,0,5.158208955,19,0,17.63157895,332.6586345,0.993010849,187,0.558208955,125,0.37313432799999996,385,375,3
1362,1247,264,8,3,0,4.723484848,11,0,24.0,260.32818530000003,0.986091611,100,0.378787879,65,0.246212121,345,339,3
843,1758,346,6,6,0,5.080924855,14,0,24.71428571,343.3178295,0.992248062,171,0.494219653,78,0.22543352600000002,424,408,3
378,1938,409,18,6,0,4.738386308,19,1,21.52631579,407.995086,0.997542998,191,0.466992665,97,0.23716381399999997,458,443,3
883,1280,280,11,14,0,4.571428571,20,1,14.0,276.98555960000004,0.989234141,134,0.478571429,61,0.217857143,267,265,3
614,1580,303,6,2,1,5.214521452,14,0,21.64285714,298.3154961,0.984539591,128,0.42244224399999997,58,0.191419142,392,378,3
667,1480,294,14,8,0,5.034013605,5,0,58.8,293.6643836,0.998858447,148,0.503401361,79,0.268707483,359,355,3
102,2616,525,20,16,1,4.982857143,31,0,16.93548387,520.9847036,0.9923518159999999,220,0.419047619,133,0.253333333,621,612,4
1249,1867,359,13,4,0,5.200557103,17,2,21.11764706,357.329588,0.995347042,193,0.537604457,116,0.323119777,384,374,4
534,2496,488,15,3,0,5.114754098,15,2,32.53333333,482.32229119999994,0.9883653509999999,190,0.38934426200000005,123,0.25204918,584,567,4
1740,2673,551,15,10,0,4.851179673,20,0,27.55,548.3236187000001,0.995142684,230,0.41742286799999995,148,0.26860254100000003,639,624,4
1306,321,66,5,2,0,4.8636363639999995,3,0,22.0,63.65591398,0.964483545,33,0.5,20,0.303030303,97,99,2
1331,357,75,0,6,0,4.76,4,0,18.75,74.31506849,0.99086758,36,0.48,22,0.29333333300000003,100,102,2
1283,3685,696,40,13,1,5.29454023,23,10,30.26086957,691.6599229,0.993764257,311,0.44683908,152,0.218390805,750,735,4
1002,1297,259,0,2,0,5.007722008,15,0,17.26666667,249.968254,0.9651283940000001,110,0.424710425,65,0.250965251,301,288,3
322,2578,531,22,23,0,4.854990583999999,22,1,24.13636364,525.6540163999999,0.9899322340000001,298,0.561205273,161,0.303201507,572,553,4
1704,1696,331,20,2,0,5.123867069,16,0,20.6875,327.98780489999996,0.990899713,172,0.519637462,81,0.24471299100000002,400,391,3
1639,2438,500,17,5,0,4.876,24,0,20.83333333,486.97959180000004,0.973959184,242,0.484,139,0.278,497,483,4
496,2884,567,38,9,0,5.086419753,34,2,16.67647059,562.3168142000001,0.9917404129999999,292,0.514991182,123,0.21693121699999998,595,565,4
1426,2467,503,13,7,3,4.904572565,24,2,20.95833333,496.9879518,0.988047618,213,0.423459245,126,0.250497018,630,609,4
613,2708,529,13,17,0,5.119092628,25,3,21.16,527.6616066,0.997469956,219,0.41398865799999995,132,0.24952741,574,560,3
459,895,187,10,16,0,4.786096257,11,0,17.0,184.9891304,0.9892466870000001,74,0.395721925,45,0.240641711,232,220,3
1786,2320,458,18,6,0,5.065502183,24,1,19.08333333,454.32161169999995,0.991968585,226,0.493449782,116,0.253275109,520,504,4
1222,691,151,6,5,0,4.57615894,7,1,21.57142857,147.66210049999998,0.977894705,65,0.430463576,43,0.28476821199999997,194,186,2
157,1546,344,32,4,1,4.4941860469999995,9,4,38.22222222,339.3293886,0.986422641,162,0.470930233,83,0.24127907,417,413,3
1689,3914,825,19,11,0,4.744242423999999,35,3,23.57142857,817.9926740000001,0.9915062720000001,428,0.518787879,280,0.339393939,732,703,4
525,1120,209,4,3,0,5.358851675,12,0,17.41666667,207.6537842,0.993558776,95,0.454545455,58,0.277511962,259,258,3
1149,2500,536,33,4,0,4.664179104,26,1,20.61538462,532.6541823,0.9937578029999999,276,0.514925373,152,0.28358209,526,516,4
629,3500,640,21,9,0,5.46875,26,1,24.61538462,636.9905956,0.995297806,296,0.4625,123,0.1921875,735,707,4
1458,2158,426,3,2,0,5.0657277,21,0,20.28571429,422.9905437,0.992935549,207,0.485915493,100,0.23474178399999998,482,464,4
1714,2725,533,8,13,0,5.112570356,23,2,23.17391304,530.6578781999999,0.995605775,214,0.401500938,112,0.210131332,618,602,4
536,2179,425,7,12,0,5.127058824,6,0,70.83333333,422.320725,0.9936958229999999,176,0.41411764700000003,82,0.19294117600000002,521,500,4
1000,2732,530,15,16,0,5.154716981,26,2,20.38461538,527.9924242,0.9962121209999999,272,0.513207547,143,0.269811321,668,658,4
1388,1984,415,13,13,2,4.780722892,19,3,21.84210526,414.3301049,0.998385795,170,0.409638554,90,0.21686747,499,492,4
1521,2946,617,26,17,1,4.77471637,23,8,26.82608696,610.3213507999999,0.989175609,313,0.507293355,188,0.304700162,683,657,4
1005,3545,680,28,24,1,5.2132352939999995,34,3,20.0,678.3284169,0.99754179,313,0.460294118,166,0.244117647,728,710,5
1038,2242,439,12,7,0,5.107061503,22,0,19.95454545,432.9861751,0.986301082,211,0.48063781299999997,119,0.271070615,504,487,4
380,2131,439,19,12,1,4.854214123,13,2,33.76923077,435.9908257,0.993145389,194,0.44191344,116,0.264236902,526,513,3
1445,1363,285,18,2,0,4.78245614,9,0,31.66666667,282.9929078,0.9929575709999999,160,0.561403509,94,0.329824561,336,328,2
202,3604,762,53,10,1,4.7296587930000005,34,2,22.41176471,758.3236842,0.995175439,363,0.47637795299999997,178,0.23359580100000002,750,750,3
27,467,92,0,4,0,5.076086957,5,0,18.4,91.65925926,0.9962962959999999,51,0.554347826,27,0.293478261,134,134,2
1624,3450,660,34,13,0,5.227272727,32,5,20.625,656.6595637,0.994938733,288,0.436363636,165,0.25,750,732,4
937,2236,449,21,3,2,4.979955457,25,0,17.96,442.9775785,0.986587034,212,0.472160356,128,0.285077951,527,514,3
1324,1594,336,5,2,0,4.744047619,23,0,14.60869565,330.31124500000004,0.983069181,183,0.544642857,97,0.28869047600000003,324,314,3
1466,1232,262,0,2,0,4.702290076000001,4,0,65.5,257.9922179,0.984703122,119,0.454198473,88,0.33587786299999994,312,300,3
1735,1552,323,12,3,0,4.80495356,11,1,29.36363636,321.65835930000003,0.995846314,182,0.563467492,124,0.383900929,388,380,3
953,2209,414,12,9,0,5.3357487919999995,19,0,21.78947368,411.9902913,0.995145631,213,0.5144927539999999,100,0.24154589399999998,435,418,4
1260,1604,341,6,3,0,4.703812317,19,0,17.94736842,339.3293886,0.9951008459999999,165,0.48387096799999996,105,0.307917889,417,393,3
519,1923,407,5,6,0,4.724815725,23,0,17.69565217,401.9900498,0.98769054,220,0.540540541,136,0.334152334,447,427,3
0,2639,525,15,13,0,5.026666667,21,0,25.0,524.3307838999999,0.998725303,227,0.43238095200000004,112,0.213333333,584,560,4
1214,1970,387,11,2,0,5.090439276000001,20,0,19.35,376.64903,0.973253307,164,0.42377261,98,0.25322997399999997,438,416,4
1228,848,176,17,4,0,4.818181818,5,0,35.2,175.0,0.994318182,90,0.511363636,45,0.255681818,225,224,3
1406,2339,462,10,4,0,5.062770563,25,0,18.48,457.98692810000006,0.991313697,194,0.41991342,111,0.24025974,502,481,4
497,1074,224,20,7,0,4.7946428569999995,11,0,20.36363636,222.990991,0.995495495,109,0.48660714299999996,56,0.25,274,270,2
